,word,sent,order,search_word,relation
19664,television,televisyen is a translation of television.,1,television,Synonym
19665,television,tv is a translation of television.,1,television,Synonym
19666,television,television is used in the context of television.,1,television,HasContext
19667,television,watching TV requires a television.,1,television,HasPrerequisite
19668,television,tv is a translation of television.,1,television,Synonym
19669,television,a television is for watching.,1,television,UsedFor
19670,television,TV is a translation of television.,1,television,Synonym
19671,television,TV is a translation of television.,1,television,Synonym
19672,television,television is TV.,1,television,IsA
19673,television,video is a translation of television.,1,television,Synonym
19674,television,colorcast is used in the context of television.,1,television,HasContext
19675,television,A television is a machine.,1,television,IsA
19676,television,televisio is a translation of television.,1,television,Synonym
19677,television,color television is a type of television.,1,television,IsA
19678,television,televisyen is a translation of television.,1,television,Synonym
19679,television,tele is a translation of television.,1,television,Synonym
19680,television,telewizja is a translation of television.,1,television,Synonym
19681,television,telebista is a translation of television.,1,television,Synonym
19682,television,TV is a translation of television.,1,television,Synonym
19683,television,watching television requires a television.,1,television,HasPrerequisite
19684,television,televisi is a translation of television.,1,television,Synonym
19685,television,telecast is used in the context of television.,1,television,HasContext
19686,television,television is a type of broadcasting.,1,television,IsA
19687,television,television receiver is used in the context of television.,1,television,HasContext
19688,television,televisor is a translation of television.,1,television,Synonym
19689,television,monitor is a part of television.,1,television,PartOf
19690,television,tele is a translation of television.,1,television,Synonym
19691,television,satellite television is a type of television.,1,television,IsA
19692,television,jedenasta muza is a translation of television.,1,television,Synonym
19693,television,televisyen is a translation of television.,1,television,Synonym
19694,television,televisi is a translation of television.,1,television,Synonym
19695,television,frequency band is used in the context of television.,1,television,HasContext
19696,television,video is a synonym of television.,1,television,Synonym
19697,television,couch potato is used in the context of television.,1,television,HasContext
19698,television,cable is a type of television.,1,television,IsA
19699,television,tv is a translation of television.,1,television,Synonym
19700,television,television system is a synonym of television.,1,television,Synonym
19701,television,replay is used in the context of television.,1,television,HasContext
19702,television,cable television is a type of television.,1,television,IsA
19703,television,fjernsyn is a translation of television.,1,television,Synonym
19704,television,televisio is a translation of television.,1,television,Synonym
19705,television,TV is a translation of television.,1,television,Synonym
19706,television,srebrny ekran is a translation of television.,1,television,Synonym
19707,television,TV is a translation of television.,1,television,Synonym
19708,television,audio is a part of television.,1,television,PartOf
19709,television,telewizja is a translation of television.,1,television,Synonym
19710,television,You can use a television to watch a movie.,1,television,UsedFor
19711,television,television is a type of telecommunication system.,1,television,IsA
19712,television,televisione is a translation of television.,1,television,Synonym
19713,television,tv is a translation of television.,1,television,Synonym
19714,television,television equipment is a part of television.,1,television,PartOf
19715,television,TV is a synonym of television.,1,television,Synonym
19716,television,TV is a translation of television.,1,television,Synonym
19717,television,televisiointi is a translation of television.,1,television,Synonym
19718,television,telecasting is a synonym of television.,1,television,Synonym
19719,television,television transmitter is a part of television.,1,television,PartOf
19720,television,szklany ekran is a translation of television.,1,television,Synonym
19721,television,telebista is a translation of television.,1,television,Synonym
19722,television,tele is a translation of television.,1,television,Synonym
19723,television,television is a synonym of television receiver.,1,television,Synonym
19724,television,fjernsyn is a translation of television.,1,television,Synonym
19725,television,televisyen is a translation of television.,1,television,Synonym
19726,television,news is related to television.,1,television,RelatedTo
19727,television,The television is going to show good programmes today.,1,television,HasProperty
19728,television,television is a means of communication.,1,television,IsA
19729,television,Television is a passive medium.,1,television,IsA
19730,television,A display tube is part of a television.,1,television,PartOf
19731,television,fiddling is for the television.,1,television,UsedFor
19732,television,television is an electronic medium.,1,television,IsA
19733,television,Television is part of modern media.,1,television,PartOf
19734,television,Television would make you want to sit quietly.,1,television,CausesDesire
19735,television,A cathode ray tube is part of a television.,1,television,PartOf
19736,television,television is informative.,1,television,HasProperty
19737,television,Television is legal.,1,television,HasProperty
19738,television,writing a program requires a television.,1,television,HasPrerequisite
19739,television,You can use television to dull your brain.,1,television,UsedFor
19740,television,hearing the news requires a television.,1,television,HasPrerequisite
19741,television,Television is a multi media outlet.,1,television,IsA
19742,television,Television is a form of entertainment.,1,television,IsA
19743,television,Television is a way to recieve information volitionally.,1,television,IsA
19744,television,A television can be found inside a house.,1,television,ReceivesAction
19745,television,Television would make you want to see your favorite show.,1,television,CausesDesire
19746,television,seeing a particular program requires a television.,1,television,HasPrerequisite
19747,television,Something you find inside is a television.,1,television,IsA
19748,television,a television would make you want to jump out of a window.,1,television,CausesDesire
19749,television,watching a television show requires a television.,1,television,HasPrerequisite
19750,television,a television is used for watching a show.,1,television,UsedFor
19751,television,television is obsolete.,1,television,HasProperty
19752,television,Television is a visual and auditory medium.,1,television,IsA
19753,television,Television is free entertainment.,1,television,IsA
19754,television,You can use a television to watch the news.,1,television,UsedFor
19755,television,You are likely to find a coil in a television.,1,television,AtLocation
19756,television,Television is a form of Media.,1,television,IsA
19757,television,television is addictive.,1,television,HasProperty
19758,television,television is for broadcasting shows into homes.,1,television,UsedFor
19759,television,television can reach millions.,1,television,CapableOf
19760,television,Television is the same thing as TV.,1,television,DefinedAs
19761,television,A television can be unplugged.,1,television,CapableOf
19762,television,watching a tv show requires a television.,1,television,HasPrerequisite
19763,television,a television can show images.,1,television,CapableOf
19764,television,Television is a broadcast medium.,1,television,IsA
19765,television,Television is a form of communication.,1,television,IsA
19766,television,television is divided into stations.,1,television,ReceivesAction
19767,television,You are likely to find a television in a bedroom.,1,television,AtLocation
19768,television,Television has motion pictures and sound.,1,television,HasA
19769,television,television is used as an entertaining medium.,1,television,ReceivesAction
19770,television,television would make you want to learn about science.,1,television,CausesDesire
19771,television,a television is a device.,1,television,IsA
19772,television,You are likely to find a cable in the television.,1,television,AtLocation
19773,television,A television is similar to a monitor.,1,television,HasProperty
19774,television,commercial is related to television.,1,television,RelatedTo
19775,television,interview is related to television.,1,television,RelatedTo
19776,television,control is related to television.,1,television,RelatedTo
19777,television,cable is related to television.,1,television,RelatedTo
19778,television,programme is related to television.,1,television,RelatedTo
19779,television,channel is related to television.,1,television,RelatedTo
19780,television,tube is related to television.,1,television,RelatedTo
19781,television,jeopardy is related to television.,1,television,RelatedTo
19782,television,evangelist is related to television.,1,television,RelatedTo
19783,television,house is related to television.,1,television,RelatedTo
19784,television,music is the opposite of television.,1,television,Antonym
19785,television,radio is related to television.,1,television,RelatedTo
19786,television,sequel is related to television.,1,television,RelatedTo
19787,television,radio is not television.,1,television,DistinctFrom
19788,television,deal is related to television.,1,television,RelatedTo
19789,television,company is related to television.,1,television,RelatedTo
19790,television,rap is related to television.,1,television,RelatedTo
19791,television,watch is related to television.,1,television,RelatedTo
19792,television,zenith is related to television.,1,television,RelatedTo
19793,thimble,Dedal is a translation of thimble.,1,thimble,Synonym
19794,thimble,thimble is related to sewing.,1,thimble,RelatedTo
19795,thimble,naparstek is a translation of thimble.,1,thimble,Synonym
19796,thimble,anello is a translation of thimble.,1,thimble,Synonym
19797,thimble,eriko is a translation of thimble.,1,thimble,Synonym
19798,thimble,jidal is a translation of thimble.,1,thimble,Synonym
19799,thimble,bidal is a translation of thimble.,1,thimble,Synonym
19800,thimble,didal is a translation of thimble.,1,thimble,Synonym
19801,thimble,thimble is a type of cap.,1,thimble,IsA
19802,thimble,sormustimellinen is a translation of thimble.,1,thimble,Synonym
19803,thimble,titarekada is a translation of thimble.,1,thimble,Synonym
19804,thimble,thimble is a type of container.,1,thimble,IsA
19805,thimble,thimbleful is a synonym of thimble.,1,thimble,Synonym
19806,thimble,didal is a translation of thimble.,1,thimble,Synonym
19807,thimble,jidal is a translation of thimble.,1,thimble,Synonym
19808,thimble,bidal is a translation of thimble.,1,thimble,Synonym
19809,thimble,naparstek is a translation of thimble.,1,thimble,Synonym
19810,thimble,ditale is a translation of thimble.,1,thimble,Synonym
19811,thimble,thimble is a type of containerful.,1,thimble,IsA
19812,thimble,titare is a translation of thimble.,1,thimble,Synonym
19813,thimble,sormustin is a translation of thimble.,1,thimble,Synonym
19814,thimble,thimble is related to finger.,1,thimble,RelatedTo
19815,thimble,thimble is related to thumb.,1,thimble,RelatedTo
19816,thimble,thimble is related to protection.,1,thimble,RelatedTo
19817,thimble,thimble is related to cup.,1,thimble,RelatedTo
19818,thimble,thimble is related to protector.,1,thimble,RelatedTo
19819,thimble,thimble is related to finger protection.,1,thimble,RelatedTo
19820,thimble,thimble is related to small.,1,thimble,RelatedTo
19821,thimble,thimble is related to small cup.,1,thimble,RelatedTo
19822,thimble,thimble is related to for sewing.,1,thimble,RelatedTo
19823,thimble,thimble is related to protects.,1,thimble,RelatedTo
19824,thimble,thimble is related to needle.,1,thimble,RelatedTo
19825,thimble,thimble is related to tool.,1,thimble,RelatedTo
19826,thimble,thimble is related to sewing tool.,1,thimble,RelatedTo
19827,thimble,thimble is related to protect.,1,thimble,RelatedTo
19828,thimble,thimble is related to monopoly.,1,thimble,RelatedTo
19829,thimble,thimble is related to monopoly piece.,1,thimble,RelatedTo
19830,thimble,thimble is related to piece.,1,thimble,RelatedTo
19831,thimble,thimble is related to sewing protection.,1,thimble,RelatedTo
19832,thimble,thimble is related to fingertip.,1,thimble,RelatedTo
19833,thimble,thimble is related to needles.,1,thimble,RelatedTo
19834,thimble,thimble is related to when sewing.,1,thimble,RelatedTo
19835,thimble,thimble is related to when.,1,thimble,RelatedTo
19836,thimble,thimble is related to thumb protector.,1,thimble,RelatedTo
19837,thimble,thimble is related to finger protector.,1,thimble,RelatedTo
19838,thimble,thimble is related to thumb thing.,1,thimble,RelatedTo
19839,thimble,thimble is related to with holes.,1,thimble,RelatedTo
19840,thimble,thimble is related to holes.,1,thimble,RelatedTo
19841,thimble,thimble is related to guard.,1,thimble,RelatedTo
19842,thimble,thimble is related to finger guard.,1,thimble,RelatedTo
19843,thimble,thimble is related to thread.,1,thimble,RelatedTo
19844,thimble,thimble is related to needle thread.,1,thimble,RelatedTo
19845,thimble,thimble is related to tiny.,1,thimble,RelatedTo
19846,thimble,thimble is related to tiny cup.,1,thimble,RelatedTo
19847,thimble,thimble is related to one finger.,1,thimble,RelatedTo
19848,thimble,thimble is related to cylindrical shape.,1,thimble,RelatedTo
19849,thimble,thimble is related to shape.,1,thimble,RelatedTo
19850,thimble,thimble is related to cylindrical.,1,thimble,RelatedTo
19851,thimble,thimble is related to thumb finger.,1,thimble,RelatedTo
19852,thimble,thimble is related to sewing thing.,1,thimble,RelatedTo
19853,thimble,thimble is related to thumbs.,1,thimble,RelatedTo
19854,thimble,thimble is related to protect thumbs.,1,thimble,RelatedTo
19855,thimble,thimble is related to needle work.,1,thimble,RelatedTo
19856,thimble,thimble is related to work.,1,thimble,RelatedTo
19857,thimble,thimble is related to tin.,1,thimble,RelatedTo
19858,thimble,thimble is related to tin cup.,1,thimble,RelatedTo
19859,thimble,thimble is related to on finger.,1,thimble,RelatedTo
19860,thimble,thimble is related to accessory.,1,thimble,RelatedTo
19861,thimble,thimble is related to sewing accessory.,1,thimble,RelatedTo
19862,thimble,thimble is related to kit.,1,thimble,RelatedTo
19863,thimble,thimble is related to sewing kit.,1,thimble,RelatedTo
19864,thimble,thimble is related to on thumb.,1,thimble,RelatedTo
19865,thimble,thimble is related to protects fingertip.,1,thimble,RelatedTo
19866,thimble,thimble is related to protect finger.,1,thimble,RelatedTo
19867,thimble,thimble is related to shaped.,1,thimble,RelatedTo
19868,thimble,thimble is related to thumb shaped.,1,thimble,RelatedTo
